text,tags
"Отличный лонгслив, летом будет самое то 
Отказалась ,т к поправилась и как на меня села мне не очень.Качество и фасон отличные.
Тоненький, но не нарядный, на каждый день на лето или под пиджак
Хороший. Базовый, в размер.
Очень классная!!
","[""Качественный""]"
"Понравился пуховик - облачко, он очень легкий. Верхняя ткань по ощущениям тонкая, горло и грудь дополнительно закутывает большой воротник. Примеряю летом, поэтому не могу сказать про ощущение тепла в холодное время года.
На рост 172 размер 42 xs сел прекрасно 
Качественная и очень стильная вещь, как и все вещи бренда!

Хороший пуховик
Идеальная длина 120 см хорошо подходит к длинным юбкам.  Теплый и легкий пуховик. На 46 и рост 175 подошел идеально размер М.
Отличная куртка-пальто, теплая, сидит прекрасно  рекомендую.) Спасибо 
Размер соответствует. Легкий, очень теплый пуховик.
Обалденный пуховик:  и красивый, и теплый, и актуальный. Давно искала длинный и красивый. Уже протестировала морозами.
Советую брать свой размер, предусмотрен оверсайз и он ""ложится"" только размер в размер.
Отличная куртка , легкая , качество на высоте 
","[""Приятный материал"", ""Просвечивает"", ""Удобный""]"
"Отличное худи Качество 
Размер и цвет соответствует , хорошее качество , отлично 
Худи не плохое, тонкое, размер соответствует, но крой широкий, длина на мой рост 165 см подошла, не подошел цвет
Качественная вещь, не толстая, легкая, сидит хорошо, в размер. Не подошел цвет, поэтому отказ
Качество очень хорошее. И пошив, и материал. На 44-46 купила 46. В размер. Рекомендую.
Хорошая вещь , сделано качественно. Показалась чуть  большемерит , на свой 48  , можно смело брать 46р. К покупке однозначно  рекомендую.  Цвет как на фото.
Хорошая худи, жена довольна
Все отлично :качество, цвет, размер. Брала в подарок.
","[""Цвет отличается"", ""Идет в размер"", ""Качественный""]"
"На рост 174 очень короткая, отказ..
Коротковата, для тех кто носит мини
За 650 р просто отличный вариант
Качество бомба 
Юбка хорошая,но большемерит.Перезаказывала.
Коротковата , для тех кто носит мини
За такую цену просто подарок, сидит секси
Юбка классная , из мягкой  экокожи . Но длина конечно экстремальная )) Логично было бы сделать шортики под нее . 
Длина в размере xxs 31 см , полуобхват талии тоже 31 . 
Юбочка классная. Только короткая ,на рост 164 в принципе норм длине
Качество хорошее , мягкая , размер в размер 
","[""Садится после стирки"", ""Большемерит""]"
"Очень стройнят ! Рекомендую ! Идут размер в размер. 
Шикарные джинсы!
Очень понравились ! Качество 
Плотные, сели идеально
не сели на мою фигуру.
","[""Идет в размер""]"
"Красивая вещь, недостаток - из синтетики
Хороший кардиган, на свой 46 спокойно сел 42-й, еще и место осталось, думаю, даже на 48-50 сядет норм 
Классный! Очень нравится!
Ну такое, если честно(
Тонкий, очень сильно электризуется. 
Не увидела «фишку» в виде дырок/спущенных петель (дизайнерское решение, но на фото незаметно). 

Столько денег точно не стоит
Клевый кардиган
прикольный 
Любима вещь 
Скатался примерно на десятой носке.
Оценка между 3-4 . Несуразный како то ,отказ .Большемерит
Обычный кардиган за свою цену. Со временем появляются катышки. Очень теплый. 
Теплый, красивый 
Отличный теплый кардиган
Стильный кардиган, приятный к телу
Классная теплая кофта в стиле грандж, с кожаными леггинсами смотрится отлично. Имейте в виду что она прям очень оверсайз. Самый маленький размер на беременный живот (вес 66, рост 160) сидит достаточно свободно.
Красиво сидит, понравилось. 
Хорошая кофта за свой ценник, очень красиво смотрится.
Товар соответствовал описанию
соответствует карточке товара. оверсайз. 
Выглядит немного растянутым, но стильный.
очень мягкий, приятный к телу 
","[""Не просвечивает"", ""Просвечивает"", ""Удобный""]"
"Очень классная! Но… облегает бедра и сильно висит в талии
Качество прекрасное, взяла юбку, мне понравилась, но всегда у этого бренда беда с размерный сеткой, в бёдрах мне впритык, в талии большевата, ну ладно, это поправимо, на высоких рост, на мои 160 жо пят.
Хороше качество, стильная красивая 
Юбка просто шик блеск красота! Сорвала кучу комплиментов, даже от тех, кто вообще не обращает внимание на одежду! 
Что касается узких бедер, так это отлично! Пару раз одела и они растянулись, соответственно село четко по фигуре!!!
Юбка интересная по дизайну, качественная, но маломерит - пыталась примерить 46/48, со своей ОБ 108 см не поместилась.
","[""Не садится после стирки"", ""Скатывается ткань"", ""Маломерит""]"
"Классный пуховик! Очень теплый на холодную ветреную осень. Сел отлично, хотя сомневалась, думала будет мал.
Думаю до 0 -5 нормально будет.
Тёплая куртка несмотря на то что тонкая,стройнит,идёт размер в размер, покупкой очень довольна
Качественная куртка, красивая! 
Отличная куртка! Красивая! Выкупила в торопях, через 15 минут обнаружила, что она ношеная! В пятнах, потертостях и даже дырой. 
Все отлично, но на очень теплую зиму) для меня это больше демисезонный вариант
Понравилось качество. Кламмый пуховик, непродуваемый, стильный  Понравилось качество. 
Очень красивая парка, качественный пошив. Цвет очень насыщенный , подойдет на весну и осень. Не теплая 
Куртка на вид качественная ,стильная. Но даже на отьевшийся после нг 42р огромная оказалась
Куртка отличная, выполнена хорошо. 
Но больше ветровка, нежели чем куртка. 
Носить до 0 градусов. 
Мне не подошла. Очень большая. 
Супер качество, очень стильная! 
Классная модель!
Пишут, что легкая, по мне достаточно теплая, на -5 легко. На рост 173 супер. Немного большемерит.
Есть такая куртка в черном цвете , брала 2 года назад. Оказалась для меня идеальной, не смотря что нет капюшона, но спасает воротник в крайних случаях. Но эта куртка хоть и эта же модель совершенно другого качества, причем ужасного. Ткань совершенно не такая, сидит мешком и какая то одутловатая. Так хотелось обновить свою куртку, даже хотела купить одинаковую в разных цветах , но увы качество стало плачевным. Это совершенно другая куртка, похода только на картинке. Ооочень и очень жаль. 
Пока еще не носила в холода, вид очень красивый, сидит по фигуре, на ОТ67/ОБ91/ОГ 88, подошло хs
Ткань ,фурнитура,  швы - все на высшем уровне.  Цвет  в моем понимании , ближе к фиолетовому. Размер в размер , я ношу XS  куртка данного размера меня устроила . Ходила в ней в дождь , капли стекают, ткань не промокает . Воротник не однозначный , но я именно так и хотела .
Хорошая демисезонная куртка, искала именно такой фасон для дочки. 
Красивый цвет фасон хорошо сидит на грядущую весну или вот не морозную зиму очень хорошо
Стильная куртка, единственно цвет чернильно-синий
Цвет приятный ! Куртка понравилась .
В минус не тестировала, но в  плюс 1  жарко  даже , если ношу только на футболку. Хотя куртка тонкая .  В минус 6-10 будет само то. Цвет, фасон как на фото 
Понравился, но мне не подошёл...
Интересная куртка , но тонкая . На теплую зиму или раннюю осень хорошо. Но, к сожалению , отказ , потому что для холода не подойдет 
Удобная оверсайз куртка, под которую можно одеть еще куртку ))))
Качественный и красивый 
","[""Не жмет"", ""Садится после стирки"", ""Есть дефекты"", ""Цвет как на фото"", ""Качественный принт"", ""Скатывается ткань"", ""Большемерит""]"
"Красиво смотрится и сидит хорошо)
Любимый корсет 
Материал плотный, качественный. Но, к сожалению, на меня топ не сел- слишком широкий в груди. На большую грудь, либо на более широкий объём грудной клетки. 
При том, что размер великоват, на груди между 2 и 3 пуговицей оттягивается. Тонкий, швы все видны, нитки торчат.

Как на фото. Размер соответствует
Отличный топ, но видимо, топы-корсеты - не моя история. Очень жаль. Девочки пишут, что немного светится подклад и швы все видно - да, есть такое - ткань тонковата. Для тех, кого не смущает - отличный вариант. Само качество пошива - на высоте. Даже петли для пуговиц без торчащих ниток!
Ткань просвечивает внутренние швы. В целом швы сильно топорщатся, идут буграми. На фото видно. 
Отличный топ
Супер, но размер не подошёл
Красивый, сделан очень качественно. По верху идет силиконовая полоска. Но оказался велик в объеме. 
Просто супер! Очень удобный, можно носить без белья, что очень удобно 
Идея хорошая, но ткань тонкая и подклад просвечивает, поэтому отказ
Топ понравился. Как буд то сшила швея. Обычно шью вещи, но не успевали и очень заманила цена. В итоге очень продуманное лекало-хорошо село и селиаоровые вставки на бюсте дали гарантию, что топ не сползет Швея бы так не сделала. Да и цена приятная. И смотреться стильно и отдельно и с пиджаком! 
Отличный топ, подходящий как для повседневных образов, так и для различных мероприятий 
Классический жилет, подчеркивает фигуру, великолепно сочетается с брюками и юбками 
Идет размер в размер
","[""Просвечивает"", ""Идет в размер"", ""Качественный принт"", ""Скатывается ткань"", ""Сидит идеально"", ""Удобный""]"
"Заказывала подростку, ткань хорошая, но на фото сразу не увидели кружево, оно сильно выделяется на груди, нам не подошел
Мне понравился. 
Качество хорошее. Буквы - ткань сеточка, просвечивает. Мне не подошло. Отказ
Достаточно плотный, хороший базовый лонг
Ткань супер фасон оверсайз
Хороший. Размер в размер
Качество хорошее.  Размеру соответствует.  Приятная телу. оверсайз 
Идёт в размер, буквы просвечиваются, качество хорошее
Материал тонковат. На рост 174 и 50 размер коротка. Вышивка среднего качества и расположена на мне высоковато. 
За свою цену просто восторг 
Качество материала хорошее, в меру плотный, умеренный овер, надпись не очень аккуратная, но в целом норм, оставила 
лонгслив отличный, подошёл по размеру, все понравилось
Качество хлопка хорошее
Удобный лонгслив с необычной прозрачной надписью
Хорошее качество 
Не подошла 
Базовый лонгслив на каждый день, качество хорошее 
Полная, приятная к телу. Купила на размер меньше 
Большемерит на 2 размера и был брак на вышивке(жёлтые пятна), побоялась, что не отстираются.
","[""Просвечивает"", ""Качественный"", ""Не просвечивает"", ""Скатывается ткань"", ""Удобный""]"
"Понравился только фасон, ткань и пошив на троечку. Очень в нем жарко и некомфортно, как в клеенке, на шве посередине распускаются нитки. На рост 177 см застегивается с натяжкой. Возврат 
Просвечивает 
Отличное Боди, ношу не снимая!
Любимый Боди 
Не понравилось качество
Хорошее боди.В размер
Боди классное,да,цвет больше как хаки,но тоже классное,качество нравится 
Пришел цвет болотный, просвечивает очень сильно, непонятно куда такое надеть ) 
Не советую 
материал не очень 
Классное боди, цвет уходит в хаки не такой как на фото, но тоже клево смотрится, качество отличное.
Очень понравился боди, приятный материал, глубокий цвет
Зачем так делать цветокоррекцию фото что цвет в жизни и на фото совершенно разный ? Заказала коричневое Боди, пришло болотное , такого мерзкого цвета. Не выкупила
Красивый эстетичный Боди
Слегка просвечивает, белье лучше в тон взять 
Тонкое..постоянно мнется 
Но выглядит красиво
Цвет все таки не коричневый , а больше хаки, но посадка шикарная 
Цвет зеленый
Чистая синтетика 
Даже мерить не захотелось
Отличное, подчеркивающее фигуру боли
Очень скользкая синтетическая ткань. Вид очень сомнительный, тк ткань очень тонкая, собирается в складки, что еще больше упрощает вид, еще и блестящая к тому же.
Но сам пошив неплох и по фигуре сидит неплохо
Ткань тонкая,синтетическая,но сидит очень красиво и при носке никаких неудобств не вызывает,красивый вырез,спустя полгода не износилось
Хороший бодик
Всё понравилось 
Удобно , практично 
","[""Удобный"", ""Просвечивает"", ""Плохо пропускает воздух""]"
"Размер в размер. На рост 158- чуть ниже колена.
Звезду сняла, потому что не синий, а черный. В остальном всё хорошо: плотная ткань, нитки не торчат, швы ровные, подклад из хорошей ткани (не тряпочка)
Жилет понравился,оставила себе.Но в каталоге был указан синий цвет в одном варианте,а пришел черный.
Хороший жилет, вырезы под руками очень красиво смотрятся. Ношу в офис, украшает образ
Товар хороший рекомендую, но с размером немного ошиблись , заказала 48, а пришло 42.
Красота, любовь с первого взгляда!
Отличное качество,  много образов
Отличное качество,длина,ткань. Ношу очень часто,прекрасно выглядит. Вложение оправданное,цена приятная.
У меня размер 48 сверху,50 снизу и размер производителя 48 мне подходит.
","[""Приятный материал"", ""Цвет отличается"", ""Скатывается ткань"", ""Есть дефекты""]"
"Очень классный цвет и фасон. Но вот с размером я совсем не угадала. Обычно ношу 44-46, бедра у меня не худые. А тут взяла и 44 и 46. Но даже 44 размер был мне сильно большой. Не знаю, буду ждать 42, попробую
Очень понравились. Стройнят. Смотрятся достойно, качество удовлетворительное!!!
Хорошие джинсы, но на рост 165 длинные, надо подворачивать либо подшивать 
Просто супер , дочь довольна  
Понравился цвет. Необычная окраска.
Классные, модный оттенок, длинна на рост 165 см идеально подошла
Как они ужасно линяют! 1-3 стирки думала уже вылиняли все, постирала с парой вещей темного цвета. Даже на темных вещах рыжие разводы. Сами джинсы стали полосатые… вещь однодневка, в общем 
Немного большемерят, но удобно. На 44/171 нормуль (68/97) 44 р., попробую ещё размером меньше, хочется меньшего объёма джинс.
Не снимаю эти джинсы
Очень крутые 
Вся одежда 44р, но в этой модели 44 р. абсолютный дискомфорт: они почти не тянутся, в талии излишне свободно, по бедрам слишком плотно сидят. Находится в них не удобно.отказ.
Брюки женские
Хорошие джинсы
Размер соответствует описанию, качество джинса мягкие, удобные но сильно красятся , стирать только отдельно.
Джинсы сидят шикарно 
Будьте внимательны при покупке товара. У меня на одной штанине шов уходит вперёд. К сожалению, я заметила это поздно...
Очень большемерят 
Невзрачные, широкая брючина, большемерят. Меньше размер нет желания заказывать
Очень классные. Хорошая джинса
Цвет как ржавый металл, чуть в красноту, но все в меру.
Длину бы на два пальца длиннее, но и так нормально. 
Немного большемерят, но не критично
Джинсы удобные 
Много ниток,товар занизил мои ожидания...не стоит он таких денег,видно весь расчёт был на цветовую гамму изделия,отсюда и цена
Хорошо сидят,комфортные 
Джинсы по качеству неплохие. Цвет интересный. Единственное, в талии уж очень свободные, но с ремнем нормально 
Идут в размер 
Отличные джинсы , на высокий рост хорошая длина 
Отличные, Sela по цене и качеству очень устраивает
","[""Просвечивает"", ""Не жмет"", ""Есть дефекты"", ""Скатывается ткань"", ""Большемерит""]"
"Дамы, меряйте товар аккуратнее, чтобы после вас его ещё можно было выкупить.
Поло за 7700 грязное и помятое, как из одного места.
Качество товара отвратительное. Синтетика 100%. Выглядит как застиранная вещь. 
Отказ. Качество материала.
Хорошо смотрится, стало любимым. Правда мнется 
Посадка по фигуре, ношу 46, но в груди окпзалась мала. Цвет очень приятный
","[""Качественный""]"
"знаю,что скатаются послезавтра и все равно беру)))
Удобные носки, резинка не тугая 
Единственное - сползают 
Отличные носки
Качество хорошее 
Хорошие мягкие носочки
Отличные плотные носки, качество очень порадовало.
Качественные, не сказываются, идут в размер. Резинка не давит
","[""Ткань не скатывается""]"
"Качественно сшито ,фурнитура  хорошая.Можно брать меньше на размер,большемерит 
Потрясающее пальто. Сидит очень хорошо, а состав просто супер
Тонкое но с шерстью, оверсайз, легкое- такое и искала. На 44 размер село свободно 
Для меня отлично всё, за исключением растянутой линии низа, она лежит волнами.
Придётся через проутюжку формировать утюгом - это конечно минус, но пальто я всё-таки оставила)
Очень классная косуха Отлично села, фурнитура супер. Приятный молочный цвет Очень довольна покупной
Материал не держит форму
Качественная курточка, мне понравилась , единственное, ее нельзя стирать , вернее , ручная стирка. Сидит отлично. Выкупила . 
Полупальто оптимально во всех отношениях. Длина такая, что низ изделия не будет испачкан, качество материала приятно на вид и на ощупь, карманы на молниях. Посадка по фигуре идеальна, не стесняет движений и не слишком свободно и обтягивающее. Швы аккуратные и ровные. Уже попробовала при 0 градусов, не холодно. Акцентный белый цвет довершил мою любовь к этому тренду)
","[""Приятный материал"", ""Дышит"", ""Цвет как на фото"", ""Есть дефекты"", ""Скатывается ткань"", ""Качественный принт"", ""Сидит идеально""]"
"Купила дочке, она как раз в год Змеи родилась- ей понравилась
Удобная мягкая 
Очень комфортная, дочке очень нравиться…
Неплохой набор 
Хорошее качество, брала в подарок.
Пижамка супер,все как на фото . Идет в размер ,комфортная ,мягкая ,добавляет настроение за счет своего красочного принта !
Отличное качество для дома
Понравилась пижамка. Мягкая, приятная к телу. Свободная
Шорты  взяла  на   лето ,  пока  не  носила,  больше  похожи  на   мужские   . Но  мне  понравились .
Резинка скатывается. Не широкая и не плотная
","[""Приятный материал"", ""Скатывается ткань"", ""Качественный принт"", ""Удобный"", ""Ткань не скатывается""]"
"Хорошая хлопковая пижама
 Классно смотрится только в самом начале ночки. 
Колени быстро вытянулись и уже как-то на очень. 
Пижама очень понравилась, ткань приятная к телу, покрой свободный, качество на высшем уровне, расцветка модная, советую к покупке.
Обычная пижама, просто не понравилась расцветка в живую, а так неплохая 
Хорошая пижама
На первый взгляд качество понравилось, но при первой же носке ткань сильно вытянулась (колени висят, на попе тоже все растянулось). Пижама сидит на мне свободно, но все-равно очень вытянулась. После стирки в первоначальную форму не вернулась
Пижама красивая . Качество не плохое . На рост164 самое то . Рекомендую!
Очень приятная ткань
Нормальная пижама , со скидкой тем более
Отличный костюм
Базовая хлопковая пижама, дочке нравится, носит с удовольствием.  
Хороший комплект, приятный к телу
Жене нравится. Рекомендую.
","[""Приятный материал"", ""Идет в размер"", ""Скатывается ткань"", ""Цвет как на фото""]"
"Мягкая ткань, очень теплое
Прекрасное худи, мякушка, к телу приятная ткань, тёплое. Выкуп.
Классное худи. Не выкуп, так как материал очень толстый, не совсем комфортно. На очень холодную погоду
Малый рост,хлопок
Супер удобная 
Теплое, удобное и стильное. Рекомендую 
Качество соответствует стоимости, но для дачи отлично!
Любимая кофта. Как-будто обнимает тебя!
Худи супер. Качество отличное, дочке понравилось. Покупкой довольны. 
Брала в подарок. Подруге очень понравилась,  мягкая и уютная 
Понравилась, теплая приятная к телу 
","[""Просвечивает"", ""Скатывается ткань"", ""Удобный""]"
"Качество материала не очень ((
вроде вещь хорошая ,после стирки не села 
 Понравилось качество. 
Качественная, удобная. Претензий нет
Хорошая водолазка. Качество соответствует описанию. Брала 42 размер, подошёл идеально. Мягкая, не колючая, после стирки форма идеальная. Рекомендую.
Приличная водолазка, рекомендую!
обыкновенная базовая водолазка
Отличная базовая водолазка.
Короткая и очень электризуется, даже трещит. Неприятная.
Отличная водолазка, в размер, рукава не такие безумно длинные, как у многих элисовских водолазок. Практически не колется.
Выкупила со скидкой, базовая, состав хороший, опираясь на отзывы взяла на размер больше. Села хорошо, спасибо Ламода 
Отличная водолазка , и фасон и состав, не колется, если только совсем немного. На мой 42-44 размер выкупила 44 размер , люблю посвободнее.  
","[""Не садится после стирки"", ""Качественный"", ""Не жмет""]"
"Качество супер, немного большемерят 
На фото они выглядят как будто кашемир , но по факту очень простые , не могу даже характеризовать их отказ без сожаления !
Очень понравились
Хорошо миксуются с базовым гардеробом 
Хорошие брюки, но к ним сразу надо докупить антистатик
Отличное качество
Очень электризуются.
","[""Приятный материал"", ""Качественный"", ""Просвечивает""]"
"Теплый, комфортный, но очень несуразно смотрится ниже талии
Комбинезон суперскийкачество , фасон, цвет все понравилось. Рекомендую к покупке. 
IDOL как всегда на высоте за разумные деньги 
Стильная и качественная вещь
Короткий на рост 178 размер L
Вместо заказанного размера 48 прислали 44, с этикеткой от 48. С учётом стопроцентной усадки после стирки будет 40-42. Отказ  по причине несоответствия размера заказанного, прошу не снижать процент выкупа. А так модель интересная,  мягкая ткань, скорее всего, будет скатываться.
Комбинезон отличный, мягкий, качество супер))) мне немного велик. Всё равно выкуп)))
Классный, но мерил кто-то чей парфюм отбил желание его брать 
","[""Садится после стирки"", ""Скатывается ткань"", ""Удобный"", ""Есть дефекты""]"
"Хороший комплект. Отказ так как именно на мне не так сидит как на модели 
Симпатичный комплект 
Комплект очень сексуальный, хорошего качества. На RUS 42 подошёл размер S
Классный, но на меня не сел бюстгальтер. Рекомендую к покупке.
Отличный комплект 
Очень сексуально муж очень оценил 
Комплект идёт на размер xs/s, на объём груди 1/2. Единственный минус - не было родной этикетки.
","[""Не садится после стирки"", ""Качественный""]"
"Понравился!
После стирки растянулось и выглядит теперь ужасно.
Поло чудесное!
Немного не понятно в какую погоду носить.. Изза короткого рукава, но в целом норм 
Очень красивое поло, ткань  вязанная. Смотрится стильно
Идет в размер . Вроде и не плохо сидит , но отказ , показалось что полнит
","[""Не садится после стирки"", ""Скатывается ткань""]"
"Брюки отличные! Цвет универсальный, легко сочетается с разными верхами. Ткань плотная, хорошо держит форму. На фигуре сидят красиво, размер полностью соответствует размерной сетке — брала свой обычный, подошёл идеально. Покупкой довольна, рекомендую!
Немного не та ткань, что я хотела. Но норм
Очень желтят
Красивые брюки, отлично сели. Но светятся карманы. А учитывая, что это не льняные какие-то брюки, а шерстяные - сдам с расстройством 
Вопрос не к самому товару.  К сожалению, примерить его так и не удалось. Вместо заказанных брюк (оставались единственные в 46 размере) пришли сероватые, явно ношеные брюки Lime,  однако с бирками Charuel. Здесь уже был отзыв, в котором девушка удивилась такому низкому качеству изделия данного бренда. Я заметила «подмену» уже при сдаче, иначе бы тоже написала негатив в адрес производителя. 
В отзывах писали, что слегка большемерят - но нет, я в свой 46 даже не влезла. И ткань очень просвечивает, карманы очень видно.

Красивые качественные брюки, немного просвечивают карманы сзади, но не критично. 
Брюки очень хорошего качества. 
Брюки очень хорошего качества! Сидят отлично, на высокий рост, но это не проблема. 
Charuel очень качественный российский производитель! 
Упакованы в фирменный пакет от производителя, 
Желтые и прозрачные. Не презентабельно, что не  свойственно для этого бренда
Отличные брюки, качественный материал, посадка хорошая и длина.
Качество не совсем вау смотрятся хорошо
Очень понравились брюки, качество исполнения отличное, украшают фигуру, вытягивают силуэт. Для лета плотноваты.
Хорошие брюки
Отличные брюки. Хорошее лекало, посадка. Немного просвечивают. 
Брюки плотные, хорошая дорогая ткань, прекрасный цвет, на рост 176см длина идеальная, сидят прекрасно. Не выкупила только из-за того, что запрещена стирка. В таком цвете слишком часто придется пользоваться услугами химчистки. 
Базовые брюки
Красивые, классические брюки 
Крой брюк отличный, но слишком грубый пояс. Как в таких сидеть в офисе 
Качество хорошее! Но!! Цвет не белый!!! Экрю. 
Т.е молочный, отдает  в желтизну.  Только поэтому отказ.
Сели шикарно 
Брюки хорошие, стройнят. Ткань плотная, держит форму. 
Не выкупила, тк нужны были по тоньше на весну.
","[""Просвечивает"", ""Качественный"", ""Идет в размер"", ""Цвет отличается"", ""Скатывается ткань"", ""Сидит идеально""]"
"Выглядит элегантно, хорошо сшит, красивые пуговицы, вечная классика 
Красивый жакет, но вылазят нитки с люрексом. За такую стоимость - это просто неприлично( Сидишь на работе в дорогом жакете, а вокруг тебя кучи ниток((
Великолепный костюм 
Любимая вещь в гардеробе 
Шикарный комплект выглядит очень дорого 
Жакет неплохой, но недостаточно плотный. Чтобы уместить грудь, взяла 44 размер, который уже не прилегает к талии, а сидит свободно. Так как фигуру не подчёркивает, мне не подходит. А так нормальный вариант. Люрекс очень украшает, главное преимущество этого товара
Шикарный жакет ! Посадка , крой, все идеально! На мой рост 162 рукава можно чуть покороче . Но мне так нравится . Может и 164 мой рост. Получила много комплиментов. Не блестит как ёлка. Выглядит дорого, элегатно и благородно. Носила с кожаной юбкой. С джинсами тоже будет интересно смотреться. 
Качество прекрасное, но плечи всё перечёркивают. Смотрится уже не нежно, а роботизированно. И подплечники вшиты под подкладок, не убрать. Жаль. 
отличный жакет
Очень красивый пиджак❤️❤️
Пиджак качественный, приталенный,
Брала с платьем из этой же серии. Обратите внимание, что этот пиджак на рост от 168см
","[""Качественный"", ""Не просвечивает"", ""Скатывается ткань"", ""Качественный принт"", ""Сидит идеально"", ""Для высокого роста""]"
"Очень красивая юбка, на низкий рост идеальна 
Очень приятная ткань,красивый рисунок!
На рост 165 отлично села
В области молнии ткань топорщится, из-за этого юбка садится некрасиво. Вероятно мне попался брак. 
Юбка безумной красоты, очень нежная. Из недостатков: после носки с объемными вещами поверх образовались катышки
Юбка просто восторг!
Нежная, на подкладке, пошита отлично! Жаккард удивительно красивый и романтичный. 
","[""Приятный материал""]"
"Цвет очень красивый, больше для себя плюсов не увидела. В бёдрах садится в притык, а где талия свободное. Длинна не совсем комфортная, или уже чуть ниже колена или в пол, а то где-то между этим, смотрится странно. Ткань тоже не очень приятная тактильно 
Ткань плотная, не вытягивается. На 50 размер подошёл идеально размер50! Фиолетовый цвет выглядит супер. Рукава и воротник сшиты идеально: ничего не топорщийа и не торчит.
Отличное платье на каждый день
Платье супер! Отличное качество
Красивое платье 
Платье хорошее но на меня не село, отказ в пользу другой модели, размер соответствует заявленному 
Платье супер, качество отличное, всё соответствует описанию. Рекомендую продавца 
Качественный трикотаж. Размер соответствует размерный сетке, цвет как на фотографии
Стало любимым,  в нем прекрасно все! Материал, посадка, цвет.

платье шикарное, цвет изумительный,   Размеру соответствует, идёт размер в размер брала 46р,  можно с поясом широким.
платье понравилось. модель строинит Соответствует размеру. 
стильное  красивое
Мне понравилось. Взяла на размер больше и купила широкий черный пояс. Также хорошо с сеткой черной или телесной , чтобы в офисе не так явно были видны голые плечи)
Платье изумительно село, есть маленький животик, так скрадывает, можно с пояском)))) 
цвет винный, мужчина в восторге. 
Маме зашло 
","[""Садится после стирки"", ""Есть дефекты"", ""Цвет как на фото"", ""Идет в размер"", ""Плохо пропускает воздух"", ""Скатывается ткань"", ""Сидит идеально""]"
